,date,lat,lng,thunder,snow,minhumidity,coolingdegreedays,maxdewptm,heatingdegreedays,meanpressurem,rain,minwspdm,fog,humidity,gdegreedays,mindewptm,minpressurem,maxtempm,meanwindspdm,maxpressurem,hail,meandewptm,maxwspdm,precipm,meantempm,meanwdird,maxhumidity,mintempm
2026,5,0.7649517010235048,-1.3812907019081484,1.0,0.0,40.0,0.0,16.0,8.0,1011.9,1.0,6.0,0.0,73.0,6.0,0.0,1008.0,19.0,13.0,1020.0,0.0,9.0,43.0,3.0,14.0,180.0,94.0,7.0
2027,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,21.0,0.0,6.0,8.0,1025.8,0.0,4.0,0.0,39.0,7.0,-3.0,1023.0,23.0,10.0,1028.0,0.0,1.0,24.0,0.0,14.0,220.0,57.0,5.0
2028,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,21.0,0.0,6.0,8.0,1025.8,0.0,4.0,0.0,39.0,7.0,-3.0,1023.0,23.0,10.0,1028.0,0.0,1.0,24.0,0.0,14.0,220.0,57.0,5.0
2029,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,13.0,0.0,9.0,2.0,1022.88,0.0,0.0,0.0,42.0,14.0,2.0,1002.0,27.0,8.0,1027.0,0.0,6.0,28.0,0.0,18.0,202.0,82.0,8.0
2030,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,13.0,0.0,9.0,2.0,1022.88,0.0,0.0,0.0,42.0,14.0,2.0,1002.0,27.0,8.0,1027.0,0.0,6.0,28.0,0.0,18.0,202.0,82.0,8.0
2031,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,13.0,0.0,9.0,2.0,1022.88,0.0,0.0,0.0,42.0,14.0,2.0,1002.0,27.0,8.0,1027.0,0.0,6.0,28.0,0.0,18.0,202.0,82.0,8.0
2032,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,13.0,0.0,9.0,2.0,1022.88,0.0,0.0,0.0,42.0,14.0,2.0,1002.0,27.0,8.0,1027.0,0.0,6.0,28.0,0.0,18.0,202.0,82.0,8.0
2033,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,13.0,0.0,9.0,2.0,1022.88,0.0,0.0,0.0,42.0,14.0,2.0,1002.0,27.0,8.0,1027.0,0.0,6.0,28.0,0.0,18.0,202.0,82.0,8.0
2034,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2035,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2036,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2037,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2038,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,33.0,0.0,11.0,4.0,1021.53,0.0,7.0,0.0,57.0,12.0,4.0,1018.0,20.0,12.0,1024.0,0.0,8.0,20.0,0.0,16.0,340.0,68.0,13.0
2039,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,94.0,0.0,15.0,11.0,1011.34,1.0,0.0,1.0,98.0,4.0,9.0,1009.0,15.0,8.0,1015.0,0.0,12.0,18.0,22.0,12.0,103.0,100.0,9.0
2040,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,94.0,0.0,16.0,7.0,1006.34,1.0,0.0,1.0,99.0,8.0,14.0,1003.0,16.0,9.0,1009.0,0.0,14.0,24.0,5.0,14.0,111.0,100.0,13.0
2041,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,94.0,0.0,16.0,7.0,1006.34,1.0,0.0,1.0,99.0,8.0,14.0,1003.0,16.0,9.0,1009.0,0.0,14.0,24.0,5.0,14.0,111.0,100.0,13.0
2042,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,94.0,0.0,16.0,7.0,1006.34,1.0,0.0,1.0,99.0,8.0,14.0,1003.0,16.0,9.0,1009.0,0.0,14.0,24.0,5.0,14.0,111.0,100.0,13.0
2043,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,50.0,0.0,15.0,0.0,1005.19,1.0,6.0,0.0,79.0,14.0,11.0,1003.0,23.0,10.0,1008.0,0.0,13.0,28.0,2.0,18.0,293.0,100.0,13.0
2044,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,50.0,0.0,15.0,0.0,1005.19,1.0,6.0,0.0,79.0,14.0,11.0,1003.0,23.0,10.0,1008.0,0.0,13.0,28.0,2.0,18.0,293.0,100.0,13.0
2045,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,50.0,0.0,15.0,0.0,1005.19,1.0,6.0,0.0,79.0,14.0,11.0,1003.0,23.0,10.0,1008.0,0.0,13.0,28.0,2.0,18.0,293.0,100.0,13.0
2046,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,50.0,0.0,15.0,0.0,1005.19,1.0,6.0,0.0,79.0,14.0,11.0,1003.0,23.0,10.0,1008.0,0.0,13.0,28.0,2.0,18.0,293.0,100.0,13.0
2047,5,0.7649517010235048,-1.3812907019081484,0.0,0.0,50.0,0.0,15.0,0.0,1005.19,1.0,6.0,0.0,79.0,14.0,11.0,1003.0,23.0,10.0,1008.0,0.0,13.0,28.0,2.0,18.0,293.0,100.0,13.0
2048,5,0.7649517010235048,-1.3812907019081484,1.0,0.0,42.0,0.0,11.0,8.0,1007.34,1.0,6.0,0.0,75.0,6.0,5.0,1004.0,19.0,12.0,1009.0,0.0,9.0,24.0,7.0,14.0,260.0,94.0,8.0
2049,5,0.7649517010235048,-1.3812907019081484,1.0,0.0,42.0,0.0,11.0,8.0,1007.34,1.0,6.0,0.0,75.0,6.0,5.0,1004.0,19.0,12.0,1009.0,0.0,9.0,24.0,7.0,14.0,260.0,94.0,8.0
2050,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,26.0,0.0,8.0,6.0,1013.67,0.0,0.0,0.0,58.0,8.0,5.0,1011.0,23.0,6.0,1017.0,0.0,7.0,18.0,0.0,15.0,321.0,93.0,7.0
2051,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,59.0,0.0,16.0,2.0,1015.99,1.0,7.0,0.0,82.0,14.0,10.0,1012.0,20.0,14.0,1018.0,0.0,14.0,28.0,7.0,18.0,99.0,100.0,14.0
2052,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,53.0,0.0,15.0,2.0,1010.79,0.0,0.0,0.0,78.0,12.0,11.0,1008.0,24.0,4.0,1013.0,0.0,14.0,15.0,0.0,17.0,167.0,100.0,10.0
2053,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,77.0,0.0,16.0,5.0,1004.36,1.0,0.0,0.0,94.0,10.0,13.0,1003.0,17.0,9.0,1008.0,0.0,15.0,17.0,7.0,16.0,92.0,100.0,14.0
2054,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,52.0,4.0,18.0,0.0,1008.64,0.0,13.0,0.0,75.0,18.0,14.0,1007.0,26.0,15.0,1010.0,0.0,16.0,28.0,0.0,20.0,338.0,100.0,14.0
2055,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,51.0,7.0,19.0,0.0,1010.69,0.0,0.0,0.0,70.0,22.0,14.0,1010.0,28.0,9.0,1012.0,0.0,17.0,17.0,0.0,22.0,3.0,88.0,16.0
2056,6,0.7649517010235048,-1.3812907019081484,1.0,0.0,57.0,10.0,22.0,0.0,1008.1,1.0,0.0,0.0,74.0,26.0,16.0,1006.0,29.0,5.0,1010.0,0.0,19.0,22.0,8.0,24.0,219.0,94.0,19.0
2057,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,44.0,6.0,20.0,0.0,1006.73,0.0,0.0,0.0,68.0,22.0,13.0,1005.0,26.0,10.0,1010.0,0.0,16.0,35.0,0.0,22.0,305.0,88.0,18.0
2058,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,44.0,6.0,20.0,0.0,1006.73,0.0,0.0,0.0,68.0,22.0,13.0,1005.0,26.0,10.0,1010.0,0.0,16.0,35.0,0.0,22.0,305.0,88.0,18.0
2059,6,0.7649517010235048,-1.3812907019081484,1.0,0.0,61.0,0.0,17.0,2.0,1004.72,1.0,0.0,0.0,84.0,12.0,12.0,1001.0,20.0,6.0,1009.0,0.0,15.0,18.0,6.0,17.0,151.0,100.0,14.0
2060,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,64.0,0.0,16.0,0.0,997.66,1.0,0.0,0.0,83.0,15.0,15.0,996.0,22.0,7.0,1001.0,0.0,15.0,17.0,0.8,18.0,196.0,94.0,15.0
2061,6,0.7649517010235048,-1.3812907019081484,0.0,0.0,64.0,0.0,16.0,0.0,997.66,1.0,0.0,0.0,83.0,15.0,15.0,996.0,22.0,7.0,1001.0,0.0,15.0,17.0,0.8,18.0,196.0,94.0,15.0
2062,5,0.7681537693356763,-1.3825146053194635,0.0,0.0,29.0,0.0,10.0,12.0,1020.71,1.0,7.0,0.0,54.0,2.0,-2.0,1016.0,15.0,16.0,1024.0,0.0,2.0,35.0,0.0,11.0,101.0,94.0,7.0
2063,5,0.7641633241648448,-1.3808463265350166,1.0,0.0,49.0,0.0,14.0,2.0,1006.06,1.0,4.0,0.0,75.0,13.0,10.0,1004.0,23.0,9.0,1008.0,0.0,12.0,26.0,2.0,17.0,188.0,100.0,11.0
2064,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,38.0,0.0,10.0,7.0,1021.55,0.0,7.0,0.0,59.0,8.0,5.0,1019.0,19.0,12.0,1024.0,0.0,8.0,32.0,0.0,14.0,339.0,83.0,10.0
2065,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,37.0,0.0,12.0,7.0,1019.93,0.0,2.0,0.0,57.0,8.0,3.0,1017.0,22.0,7.0,1023.0,0.0,8.0,18.0,0.0,14.0,310.0,72.0,7.0
2066,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,99.0,0.0,18.0,8.0,1010.18,0.0,4.0,0.0,100.0,6.0,10.0,1008.0,17.0,9.0,1014.0,0.0,13.0,17.0,8.0,13.0,117.0,100.0,9.0
2067,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,100.0,0.0,18.0,6.0,1005.49,0.0,7.0,0.0,100.0,10.0,13.0,1003.0,18.0,12.0,1008.0,0.0,15.0,18.0,9.0,15.0,140.0,100.0,12.0
2068,6,0.7669366901617367,-1.4017068653662774,0.0,0.0,62.0,0.0,16.0,8.0,1011.11,0.0,4.0,0.0,93.0,6.0,10.0,1010.0,19.0,7.0,1014.0,0.0,13.0,13.0,3.0,14.0,61.0,100.0,8.0
2069,4,0.7587414006658885,-1.4069015324522194,0.0,0.0,59.0,0.0,13.0,20.0,1000.8,1.0,6.0,0.0,95.0,0.0,0.0,998.0,12.0,17.0,1005.0,0.0,9.0,41.0,8.0,8.0,157.0,100.0,2.0
2070,4,0.7641633241648448,-1.3808463265350166,0.0,0.0,24.0,0.0,1.0,18.0,1015.95,1.0,9.0,0.0,52.0,0.0,-4.0,1013.0,14.0,17.0,1018.0,0.0,-1.0,32.0,0.0,8.0,324.0,76.0,3.0
2071,4,0.7578331313231507,-1.3935975856959675,0.0,0.0,19.0,0.0,3.0,20.0,1032.32,0.0,2.0,0.0,49.0,0.0,-11.0,1031.0,9.0,7.0,1034.0,0.0,-3.0,15.0,0.0,7.0,61.0,82.0,5.0
2072,4,0.766196851063984,-1.3448283523723334,0.0,0.0,24.0,0.0,5.0,12.0,994.49,0.0,13.0,0.0,52.0,3.0,-2.0,992.0,14.0,19.0,998.0,0.0,2.0,30.0,0.0,11.0,47.0,75.0,8.0
2073,5,0.7662306378923934,-1.382438816645081,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2074,5,0.7659006720758244,-1.3820524286148432,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2075,5,0.7649439692149184,-1.3817008542823672,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2076,6,0.7651182646578091,-1.3822708895981193,0.0,0.0,35.0,6.0,18.0,0.0,1012.38,0.0,0.0,0.0,66.0,22.0,12.0,1011.0,29.0,5.0,1014.0,0.0,16.0,15.0,0.0,22.0,253.0,100.0,15.0
2077,5,0.7650480615278896,-1.382193766991244,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2078,5,0.7649278862419868,-1.3821366155909869,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2079,4,0.7869576556762924,-1.3752004586531401,0.0,0.0,11.0,0.0,0.0,16.0,1010.7,0.0,0.0,0.0,49.0,0.0,-6.0,1010.0,16.0,12.0,1012.0,0.0,-2.0,28.0,0.0,9.0,289.0,81.0,2.0
2080,5,0.7790271880288935,-1.3405876602562323,1.0,0.0,47.0,0.0,15.0,8.0,1007.73,1.0,0.0,0.0,75.0,6.0,2.0,1007.0,16.0,9.0,1008.0,0.0,9.0,28.0,0.0,14.0,168.0,94.0,12.0
2081,5,0.7759361237735486,-1.363335536126468,0.0,0.0,53.0,0.0,16.0,5.0,1004.75,0.0,0.0,0.0,71.0,10.0,10.0,1003.0,24.0,5.0,1006.0,0.0,13.0,17.0,0.0,15.0,-1.0,89.0,8.0
2082,5,0.7663736737713998,-1.3445640277305937,0.0,0.0,62.0,0.0,8.0,21.0,999.16,0.0,6.0,0.0,85.0,0.0,-1.0,996.0,10.0,33.0,1009.0,0.0,5.0,63.0,0.8,7.0,293.0,96.0,4.0
2083,5,0.7701578087426937,-1.3779092360503051,0.0,0.0,19.0,3.0,9.0,0.0,1015.21,0.0,0.0,0.0,39.0,18.0,3.0,1013.0,30.0,6.0,1018.0,0.0,6.0,20.0,0.0,20.0,315.0,67.0,10.0
2084,5,0.7713199982004842,-1.3435402590914638,1.0,0.0,47.0,0.0,15.0,8.0,1007.73,1.0,0.0,0.0,75.0,6.0,2.0,1007.0,16.0,9.0,1008.0,0.0,9.0,28.0,0.0,14.0,168.0,94.0,12.0
2086,5,0.7669173606402708,-1.3885789437917353,0.0,0.0,28.0,10.0,15.0,0.0,1015.82,0.0,0.0,0.0,49.0,25.0,11.0,1012.0,31.0,8.0,1019.0,0.0,14.0,20.0,0.0,24.0,351.0,72.0,16.0
2088,4,0.7583818453866851,-1.4052783413412797,0.0,0.0,21.0,0.0,1.0,20.0,1033.29,0.0,0.0,0.0,53.0,0.0,-5.0,1028.0,17.0,6.0,1036.0,0.0,-1.0,17.0,0.0,7.0,237.0,93.0,-3.0
2089,4,0.7583818453866851,-1.4052783413412797,0.0,0.0,38.0,0.0,11.0,12.0,1009.16,1.0,7.0,0.0,59.0,4.0,-1.0,1006.0,19.0,19.0,1015.0,0.0,6.0,39.0,0.0,12.0,276.0,76.0,5.0
2090,5,0.7583818453866851,-1.4052783413412797,0.0,0.0,45.0,1.0,17.0,0.0,1023.16,0.0,0.0,1.0,86.0,16.0,10.0,1022.0,27.0,4.0,1025.0,0.0,14.0,20.0,0.0,18.0,103.0,100.0,10.0
2091,4,0.7701578087426937,-1.3779092360503051,0.0,0.0,23.0,0.0,5.0,4.0,1008.78,0.0,0.0,0.0,36.0,10.0,-4.0,1006.0,21.0,7.0,1011.0,0.0,0.0,18.0,0.0,16.0,111.0,47.0,11.0
2092,5,0.7701578087426937,-1.3779092360503051,1.0,0.0,28.0,0.0,14.0,2.0,1006.72,1.0,4.0,0.0,54.0,12.0,-1.0,1006.0,23.0,7.0,1008.0,0.0,8.0,20.0,2.0,17.0,159.0,73.0,11.0
2093,5,0.7701578087426937,-1.3779092360503051,0.0,0.0,25.0,1.0,15.0,0.0,1004.34,1.0,6.0,0.0,52.0,16.0,5.0,1000.0,24.0,13.0,1008.0,0.0,9.0,28.0,4.0,18.0,275.0,77.0,13.0
2094,6,0.7547307882158121,-1.3983146737551027,1.0,0.0,69.0,7.0,21.0,0.0,1005.73,1.0,0.0,1.0,89.0,22.0,17.0,999.0,27.0,10.0,1017.0,0.0,19.0,22.0,2.0,22.0,75.0,100.0,17.0
2095,6,0.7708111932747508,-1.3446899555055418,0.0,0.0,78.0,4.0,19.0,0.0,1012.66,1.0,0.0,0.0,87.0,18.0,17.0,1011.0,23.0,7.0,1014.0,0.0,18.0,17.0,0.0,20.0,211.0,100.0,18.0
2097,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,23.0,0.0,7.0,4.0,1014.59,0.0,0.0,0.0,47.0,10.0,2.0,1012.0,25.0,8.0,1016.0,0.0,5.0,20.0,0.0,16.0,337.0,76.0,6.0
2098,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,35.0,4.0,15.0,0.0,1023.34,0.0,0.0,0.0,59.0,18.0,9.0,1022.0,28.0,4.0,1025.0,0.0,12.0,15.0,0.0,20.0,125.0,77.0,12.0
2099,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,32.0,8.0,15.0,0.0,1012.13,1.0,0.0,0.0,50.0,23.0,8.0,1009.0,30.0,9.0,1015.0,0.0,11.0,22.0,0.0,22.0,143.0,60.0,15.0
2100,4,0.7680282976157503,-1.3907127309753462,0.0,0.0,27.0,0.0,7.0,11.0,1022.28,0.0,2.0,0.0,50.0,4.0,-3.0,1015.0,21.0,8.0,1028.0,0.0,2.0,22.0,0.0,12.0,168.0,73.0,3.0
2101,4,0.7680282976157503,-1.3907127309753462,0.0,0.0,17.0,0.0,0.0,22.0,1008.6,0.0,6.0,0.0,47.0,0.0,-9.0,1006.0,10.0,15.0,1011.0,0.0,-5.0,32.0,0.0,6.0,320.0,72.0,3.0
2102,5,0.7680282976157503,-1.3907127309753462,0.0,0.0,37.0,6.0,18.0,0.0,1021.86,0.0,2.0,0.0,68.0,22.0,14.0,1019.0,30.0,4.0,1024.0,0.0,16.0,11.0,0.6,22.0,167.0,96.0,14.0
2103,5,0.795531161062092,-1.3481776957474274,0.0,0.0,29.0,0.0,14.0,14.0,1006.29,1.0,0.0,0.0,72.0,2.0,2.0,1004.0,16.0,6.0,1009.0,0.0,8.0,13.0,1.0,11.0,127.0,90.0,6.0
2104,5,0.7680282976157503,-1.3907127309753462,0.0,0.0,27.0,0.0,8.0,6.0,1016.79,0.0,0.0,0.0,57.0,10.0,4.0,1016.0,22.0,7.0,1019.0,0.0,6.0,24.0,0.4,15.0,72.0,85.0,8.0
2105,4,0.7555698581623345,-1.4273416069211007,0.0,0.0,54.0,0.0,14.0,8.0,1004.75,0.0,9.0,0.0,76.0,6.0,6.0,1002.0,21.0,15.0,1010.0,0.0,11.0,33.0,0.0,13.0,-1.0,95.0,5.0
2107,4,0.7682751090114618,-1.3567951636675781,0.0,0.0,50.0,0.0,17.0,8.0,998.69,1.0,4.0,0.0,87.0,6.0,4.0,992.0,19.0,15.0,1004.0,0.0,12.0,63.0,3.0,14.0,194.0,100.0,8.0
2109,6,0.7948472363414055,-1.3457606241729256,0.0,0.0,17.0,0.0,8.0,9.0,1010.92,1.0,0.0,0.0,53.0,6.0,-2.0,1008.0,21.0,9.0,1014.0,0.0,5.0,24.0,0.0,14.0,289.0,87.0,6.0
2111,4,0.7713199982004842,-1.3435402590914638,1.0,0.0,30.0,0.0,5.0,12.0,1018.91,1.0,0.0,0.0,51.0,2.0,0.0,1015.0,20.0,10.0,1023.0,0.0,1.0,20.0,0.0,12.0,152.0,81.0,3.0
2112,5,0.7680282976157503,-1.3907127309753462,0.0,0.0,21.0,6.0,9.0,0.0,1017.86,0.0,7.0,0.0,37.0,20.0,4.0,1016.0,27.0,14.0,1020.0,0.0,7.0,28.0,0.0,21.0,231.0,58.0,15.0
2113,7,0.7916500985843709,-1.4004853164041235,0.0,0.0,20.0,2.0,14.0,0.0,1019.98,0.0,0.0,0.0,61.0,18.0,8.0,1018.0,27.0,4.0,1022.0,0.0,12.0,11.0,0.0,20.0,142.0,94.0,12.0
2114,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,21.0,0.0,6.0,14.0,1019.17,0.0,6.0,0.0,51.0,2.0,-2.0,1016.0,18.0,9.0,1022.0,0.0,1.0,20.0,0.0,11.0,85.0,78.0,4.0
2115,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,36.0,0.0,15.0,4.0,1006.04,0.0,6.0,0.0,80.0,11.0,10.0,1004.0,22.0,11.0,1007.0,0.0,12.0,28.0,0.8,16.0,220.0,100.0,10.0
2121,5,0.7641633241648448,-1.3808463265350166,1.0,0.0,49.0,0.0,14.0,2.0,1006.06,1.0,4.0,0.0,75.0,13.0,10.0,1004.0,23.0,9.0,1008.0,0.0,12.0,26.0,2.0,17.0,188.0,100.0,11.0
2122,5,0.7641633241648448,-1.3808463265350166,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2123,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,19.0,0.0,8.0,2.0,1023.95,0.0,2.0,0.0,44.0,13.0,2.0,1021.0,25.0,13.0,1026.0,0.0,5.0,35.0,0.0,16.0,224.0,75.0,8.0
2124,5,0.7417936917779888,-1.4264928768644147,0.0,0.0,54.0,0.0,8.0,18.0,1014.0,0.0,2.0,0.0,77.0,0.0,4.0,1012.0,15.0,9.0,1016.0,0.0,6.0,32.0,0.0,8.0,-1.0,100.0,2.0
2126,4,0.7845648940059375,-1.3165882373928253,0.0,0.0,16.0,0.0,8.0,4.0,1014.8,0.0,2.0,0.0,57.0,10.0,4.0,1014.0,27.0,6.0,1017.0,0.0,6.0,17.0,0.0,16.0,150.0,93.0,4.0
2127,4,0.7753381755114925,-1.3328212893025675,0.0,0.0,54.0,0.0,6.0,18.0,1007.56,0.0,4.0,0.0,78.0,0.0,3.0,1006.0,12.0,9.0,1010.0,0.0,5.0,18.0,0.0,9.0,187.0,93.0,6.0
2128,5,0.7655979937965275,-1.382409129673764,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2129,5,0.7643314986865266,-1.3809274220758487,0.0,0.0,20.0,2.0,11.0,0.0,1019.08,0.0,0.0,0.0,38.0,18.0,4.0,1017.0,29.0,11.0,1021.0,0.0,8.0,28.0,0.0,20.0,222.0,67.0,10.0
2130,5,0.7788112035339589,-1.4070387676913039,0.0,0.0,45.0,0.0,9.0,10.0,1007.89,0.0,0.0,0.0,68.0,6.0,4.0,1006.0,17.0,6.0,1010.0,0.0,7.0,22.0,0.0,13.0,296.0,83.0,8.0
2131,5,0.7753381755114925,-1.3328212893025675,1.0,0.0,47.0,0.0,15.0,8.0,1007.73,1.0,0.0,0.0,75.0,6.0,2.0,1007.0,16.0,9.0,1008.0,0.0,9.0,28.0,0.0,14.0,168.0,94.0,12.0
2132,5,0.7869576556762924,-1.3752004586531401,0.0,0.0,10.0,0.0,6.0,10.0,1022.25,0.0,0.0,0.0,51.0,4.0,-6.0,1020.0,24.0,5.0,1024.0,0.0,1.0,26.0,0.0,12.0,167.0,100.0,1.0
2133,5,0.7701578087426937,-1.3779092360503051,0.0,0.0,40.0,0.0,4.0,16.0,1022.01,1.0,4.0,0.0,63.0,0.0,1.0,1019.0,13.0,14.0,1026.0,0.0,2.0,24.0,0.8,9.0,98.0,76.0,5.0
2134,5,0.7753381755114925,-1.3328212893025675,0.0,0.0,47.0,4.0,15.0,0.0,1019.41,1.0,9.0,0.0,63.0,18.0,10.0,1017.0,25.0,14.0,1020.0,0.0,13.0,26.0,0.0,20.0,138.0,77.0,16.0
2135,5,0.7869576556762924,-1.3752004586531401,0.0,0.0,37.0,2.0,17.0,0.0,1023.18,0.0,0.0,1.0,79.0,18.0,11.0,1022.0,29.0,6.0,1025.0,0.0,14.0,17.0,0.0,20.0,157.0,100.0,11.0
2142,5,0.7680467685289833,-1.3814032813010604,1.0,0.0,28.0,0.0,14.0,2.0,1006.72,1.0,4.0,0.0,54.0,12.0,-1.0,1006.0,23.0,7.0,1008.0,0.0,8.0,20.0,2.0,17.0,159.0,73.0,11.0
2143,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,46.0,2.0,15.0,0.0,1004.97,1.0,0.0,0.0,65.0,17.0,9.0,1003.0,25.0,9.0,1007.0,0.0,13.0,30.0,0.0,19.0,170.0,77.0,13.0
2144,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,25.0,1.0,15.0,0.0,1004.34,1.0,6.0,0.0,52.0,16.0,5.0,1000.0,24.0,13.0,1008.0,0.0,9.0,28.0,4.0,18.0,275.0,77.0,13.0
2145,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,17.0,0.0,9.0,3.0,1008.55,1.0,0.0,0.0,46.0,12.0,1.0,1007.0,21.0,12.0,1011.0,0.0,5.0,48.0,0.4,17.0,276.0,67.0,12.0
2146,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,19.0,3.0,9.0,0.0,1015.21,0.0,0.0,0.0,39.0,18.0,3.0,1013.0,30.0,6.0,1018.0,0.0,6.0,20.0,0.0,20.0,315.0,67.0,10.0
2147,4,0.7680282976157503,-1.3907127309753462,0.0,0.0,26.0,0.0,9.0,5.0,1007.74,0.0,2.0,0.0,46.0,10.0,-1.0,1004.0,23.0,11.0,1011.0,0.0,4.0,24.0,0.3,16.0,146.0,58.0,8.0
2148,5,0.795531161062092,-1.3481776957474274,0.0,0.0,74.0,0.0,18.0,4.0,1004.48,1.0,0.0,0.0,95.0,10.0,12.0,1001.0,20.0,6.0,1006.0,0.0,14.0,22.0,0.5,16.0,132.0,100.0,11.0
2149,5,0.795531161062092,-1.3481776957474274,0.0,0.0,18.0,2.0,17.0,0.0,999.74,1.0,0.0,0.0,80.0,17.0,2.0,997.0,24.0,10.0,1005.0,0.0,13.0,24.0,5.0,19.0,281.0,100.0,14.0
2150,4,0.7413132892766369,-1.4260268899381892,0.0,0.0,80.0,0.0,4.0,24.0,1018.25,0.0,6.0,0.0,83.0,0.0,2.0,1017.0,7.0,7.0,1019.0,0.0,3.0,17.0,0.0,5.0,-1.0,91.0,3.0
2151,4,0.7732426891283011,-1.3824298239713904,0.0,0.0,76.0,0.0,10.0,20.0,998.53,0.0,2.0,0.0,94.0,0.0,3.0,994.0,12.0,20.0,1006.0,0.0,7.0,41.0,0.0,8.0,237.0,100.0,3.0
2152,4,0.755920750467402,-1.4270116561690793,0.0,0.0,56.0,0.0,15.0,8.0,1005.05,0.0,13.0,0.0,81.0,7.0,4.0,1001.0,20.0,22.0,1012.0,0.0,10.0,43.0,2.0,14.0,119.0,97.0,7.0
