id,date,lat,lng,tornado,monthtodatesnowfalli,thunder,meantempi,snow,meanvism,meanwdire,minhumidity,maxvism,since1jancoolingdegreedays,coolingdegreedays,maxdewptm,monthtodatecoolingdegreedays,since1sepheatingdegreedays,precipi,heatingdegreedays,meanpressurem,since1julsnowfallm,monthtodatesnowfallm,precipsource,rain,minwspdm,since1sepcoolingdegreedaysnormal,meanwindspdi,monthtodateheatingdegreedaysnormal,snowfallm,fog,humidity,minwspdi,meanpressurei,gdegreedays,since1julheatingdegreedays,mindewptm,maxwspdi,minpressurem,coolingdegreedaysnormal,maxtempm,minvisi,meanwindspdm,mintempi,maxpressurem,since1sepheatingdegreedaysnormal,hail,meandewptm,maxwspdm,precipm,meantempm,since1julheatingdegreedaysnormal,snowfalli,monthtodateheatingdegreedays,monthtodatecoolingdegreedaysnormal,since1sepcoolingdegreedays,maxpressurei,minvism,minpressurei,maxvisi,heatingdegreedaysnormal,since1jancoolingdegreedaysnormal,snowdepthm,meanwdird,meandewpti,meanvisi,maxhumidity,snowdepthi,mintempm,since1julsnowfalli,maxtempi,maxdewpti,mindewpti
1139,20060923,45.072500000000,-78.312500000000,0,,0,60,0,,SSW,77,,,0,16,,,0.43,5,1006.92,,,Precip6GroupSynop,0,2,,4,,,0,90,1,29.74,10,,11,7,1004,,20,,6,52,1013,,0,14,11,11.0,16,,,,,,29.91,,29.65,,,,,202,57,,97,,11,,68,62,51

1140,20070327,44.813333333333,-76.840833333333,0,,0,47,0,15.1,WSW,76,24.1,,0,11,,,0.00,18,1018.47,,,3Or6HourObs,0,4,,5,,,1,89,2,30.08,0,,3,13,1014,,13,0.2,7,39,1023,,0,7,20,0.0,8,,,,,,30.22,0.4,29.96,15.0,,,,254,44,9.4,94,,4,,55,52,37

1141,20070422,44.725446881556,-76.839148261254,0,,0,45,0,24.1,SSW,47,24.1,,0,3,,,0.00,20,1020.12,,,3Or6HourObs,0,0,,5,,,0,69,0,30.13,0,,1,12,1017,,12,15.0,8,37,1023,,0,2,18,0.0,8,,,,,,30.22,24.1,30.02,15.0,,,,198,36,15.0,93,,3,,53,37,34

1142,20060921,44.309444444444,-79.115277777778,0,,0,55,0,,NNW,50,,,0,11,,,0.00,10,1016.65,,,3Or6HourObs,0,2,,10,,,0,81,1,30.03,5,,8,17,1013,,16,,16,48,1020,,0,10,28,0.0,12,,,,,,30.11,,29.93,,,,,332,49,,99,,9,,61,52,46

1143,20070509,44.005838305372,-79.148577824074,0,,0,66,0,20.9,SSE,38,24.1,,1,15,,,0.00,0,1015.94,,,3Or6HourObs,0,0,,2,,,0,65,0,30.00,16,,10,10,1013,,25,6.0,3,54,1018,,0,12,17,0.0,18,,,,,,30.05,9.7,29.92,15.0,,,,152,54,13.0,88,,12,,78,59,50

1144,20070512,42.663766591462,-80.420277182385,0,,0,56,0,,NNE,32,,,0,6,,,0.00,10,1018.88,,,3Or6HourObs,0,2,,4,,,0,46,1,30.09,6,,-6,6,1016,,17,,6,47,1023,,0,2,9,0.0,13,,,,,,30.21,,30.02,,,,,32,35,,57,,8,,62,42,22

1145,20070511,42.548919711307,-80.051433195891,0,,0,55,0,,Variable,,,,0,,,,0.00,10,1012.90,,,3Or6HourObs,0,15,,9,,,0,,9,29.91,5,,,18,1011,,17,,15,47,1016,,0,,30,0.0,12,,,,,,29.99,,29.86,,,,,-1,,,,,8,,63,,

1146,20070514,44.117992568757,-78.768755740741,0,,0,52,0,24.1,SSW,22,24.1,,0,7,,,0.02,14,1021.54,,,Precip6GroupSynop,1,0,,3,,,0,50,0,30.17,2,,-4,10,1014,,19,15.0,5,37,1026,,0,1,17,0.6,11,,,,,,30.29,24.1,29.94,15.0,,,,194,34,15.0,81,,3,,66,45,25

1147,20070514,43.262500000000,-79.701944444445,0,,0,56,0,,WSW,23,,,0,4,,,0.00,10,1021.67,,,3Or6HourObs,0,2,,4,,,0,44,1,30.17,6,,-0,15,1013,,17,,7,47,1026,,0,2,24,0.0,12,,,,,,30.29,,29.93,,,,,238,35,,66,,8,,64,40,31

1148,20070516,43.447222222222,-79.881111111111,0,,0,52,0,,North,67,,,0,15,,,0.00,12,1007.70,,,3Or6HourObs,0,4,,6,,,0,89,2,29.76,2,,6,13,1003,,16,,10,44,1015,,0,10,20,0.0,12,,,,,,29.99,,29.61,,,,,1,50,,93,,7,,61,59,42

1149,20070510,43.447222222222,-79.881111111111,0,,0,64,0,,West,43,,,0,16,,,0.00,1,1012.96,,,3Or6HourObs,0,2,,4,,,0,74,1,29.92,14,,11,14,1011,,22,,7,56,1014,,0,13,22,0.0,18,,,,,,29.96,,29.87,,,,,265,56,,96,,13,,72,61,51

1150,20070508,44.813333333333,-76.840833333333,0,,0,52,0,24.1,SSW,58,24.1,,0,8,,,0.00,14,1019.05,,,3Or6HourObs,0,0,,7,,,0,68,0,30.10,2,,4,13,1016,,14,15.0,12,46,1022,,0,6,20,0.0,11,,,,,,30.19,24.1,30.01,15.0,,,,201,42,15.0,77,,8,,57,46,39

1151,20070507,43.258055555556,-79.663888888889,0,,0,46,0,,ENE,38,,,0,5,,,0.00,19,1028.65,,,3Or6HourObs,0,0,,3,,,0,70,0,30.38,0,,-2,9,1023,,10,,4,42,1032,,0,2,15,0.0,8,,,,,,30.49,,30.20,,,,,59,36,,87,,5,,50,42,29

1152,20070428,45.651111111111,-80.562222222222,0,,0,45,0,,WNW,92,,,0,9,,,0.02,20,1007.10,,,Precip6GroupSynop,0,0,,2,,,0,99,0,29.74,0,,4,7,1006,,10,,4,39,1009,,0,6,11,0.6,7,,,,,,29.81,,29.70,,,,,289,44,,100,,4,,50,48,40

1153,20070428,45.021577056584,-81.291815791905,0,,0,48,0,,NW,77,,,0,9,,,0.02,18,,,,Precip6GroupSynop,0,2,,3,,,0,95,1,,0,,3,7,,,13,,5,38,,,0,7,11,0.6,8,,,,,,,,,,,,,316,44,,100,,3,,56,49,38

1154,20070519,45.012268652809,-79.005969690394,0,,0,50,0,14.4,WNW,18,14.5,,0,8,,,0.02,14,1016.63,,,Precip6GroupSynop,1,0,,4,,,0,56,0,30.02,0,,-2,12,1014,,22,9.0,7,30,1020,,0,2,18,0.5,10,,,,,,30.14,14.5,29.94,9.0,,,,298,36,9.0,100,,-1,,71,46,28

1155,20070611,45.341406701471,-79.218559006677,0,,0,62,0,,Variable,24,,,0,13,,,0.00,3,1021.75,,,Precip24Synop,0,0,,2,,,0,57,0,30.17,12,,8,6,1021,,28,,3,44,1023,,0,11,9,0.0,16,,,,,,30.20,,30.15,,,,,-1,52,,100,,6,,83,56,47

1156,20070616,42.548919711307,-80.051433195891

1157,20070623,43.366700000000,-80.816700000000,0,,0,56,0,14.1,NW,33,14.5,,0,11,,,0.00,10,1017.22,,,3Or6HourObs,0,0,,4,,,0,69,0,30.04,6,,5,13,1016,,22,2.1,6,39,1018,,0,8,20,0.0,13,,,,,,30.08,3.4,30.00,9.0,,,,311,46,8.8,100,,4,,72,52,41

1158,20070624,44.220640975230,-76.690353732639,0,,0,63,0,24.1,SW,60,24.1,,0,15,,,0.00,2,1017.46,,,3Or6HourObs,1,4,,6,,,0,71,2,30.05,13,,8,14,1016,,21,15.0,9,57,1018,,0,12,22,0.0,18,,,,,,30.07,24.1,30.01,15.0,,,,231,54,15.0,83,,14,,69,59,46

1159,20070627,42.826375240470,-80.315354184751,0,,0,78,0,,SW,50,,,12,20,,,0.00,0,1014.80,,,3Or6HourObs,0,2,,5,,,0,69,1,29.97,28,,17,15,1012,,30,,8,69,1018,,0,19,24,0.0,25,,,,,,30.06,,29.88,,,,,223,66,,83,,20,,86,68,63

1160,20070708,45.012268652809,-79.005969690394,0,,0,70,0,10.8,SW,57,14.5,,5,22,,,0.63,0,1006.19,,,Precip6GroupSynop,1,0,,5,,,0,83,0,29.72,20,,14,23,1004,,28,0.4,7,57,1007,,0,19,37,16.0,21,,,,,,29.75,0.6,29.66,9.0,,,,220,66,6.7,100,,14,,83,72,57

1161,20070506,45.072500000000,-78.312500000000,0,,0,43,0,,ENE,9,,,0,-2,,,0.00,22,1033.54,,,3Or6HourObs,0,0,,2,,,0,42,0,30.52,0,,-12,8,1031,,17,,4,23,1036,,0,-7,13,0.0,6,,,,,,30.59,,30.44,,,,,60,19,,85,,-5,,63,28,10

1162,20070519,45.072500000000,-78.312500000000,0,,0,52,0,,NW,16,,,0,6,,,0.00,13,1015.54,,,3Or6HourObs,0,0,,1,,,0,54,0,29.99,2,,-2,6,1011,,23,,2,29,1020,,0,1,9,0.0,11,,,,,,30.12,,29.86,,,,,325,34,,96,,-1,,75,43,28

1163,20070720,44.866666666667,-79.816666666660,0,,0,64,0,,NW,54,,,0,16,,,0.03,0,1013.89,,,Precip6GroupSynop,0,4,,4,,,0,81,2,29.94,14,,12,8,1008,,23,,6,56,1019,,0,14,13,0.8,18,,,,,,30.09,,29.76,,,,,317,57,,100,,13,,73,60,54

1164,20070808,45.541392000000,-77.106404000000,0,,0,69,0,11.4,WNW,39,24.1,,4,20,,,0.24,0,1004.69,,,Precip6GroupSynop,1,0,,4,,,0,83,0,29.67,19,,13,20,1002,,26,0.6,7,59,1014,,0,18,32,6.0,20,,,,,,29.95,1.0,29.58,15.0,,,,298,64,7.1,100,,15,,79,68,55

1165,20070810,45.541392000000,-77.106404000000,0,,0,66,0,13.2,NW,27,24.1,,0,15,,,0.02,0,1013.15,,,Precip6GroupSynop,0,0,,1,,,0,78,0,29.92,16,,10,6,1012,,27,0.6,2,50,1014,,0,12,9,0.5,18,,,,,,29.95,1.0,29.89,15.0,,,,305,53,8.3,100,,10,,81,59,50

1166,20070823,44.018921251310,-77.738636541914,0,,1,71,0,10.4,SE,77,24.1,,6,21,,,0.24,0,1015.00,,,Precip6GroupSynop,1,0,,4,,,0,88,0,29.98,21,,17,12,1012,,25,1.0,7,65,1018,,0,19,18,6.0,22,,,,,,30.06,1.6,29.90,15.0,,,,146,66,6.5,94,,18,,77,70,63

1167,20070823,44.017810562893,-77.516317438007,0,,1,71,0,10.4,SE,77,24.1,,6,21,,,0.24,0,1015.00,,,Precip6GroupSynop,1,0,,4,,,0,88,0,29.98,21,,17,12,1012,,25,1.0,7,65,1018,,0,19,18,6.0,22,,,,,,30.06,1.6,29.90,15.0,,,,146,66,6.5,94,,18,,77,70,63

1168,20070821,43.447222222222,-79.881111111111,0,,0,62,0,,East,73,,,0,16,,,0.00,2,1017.82,,,3Or6HourObs,0,9,,17,,,0,88,6,30.06,12,,14,24,1017,,18,,28,61,1019,,0,15,39,0.0,17,,,,,,30.09,,30.04,,,,,86,59,,94,,16,,64,61,58

1169,20070730,44.813333333333,-76.840833333333,0,,0,68,0,24.1,SW,54,24.1,,2,18,,,0.00,0,1015.86,,,3Or6HourObs,0,4,,6,,,0,65,2,30.00,18,,12,13,1015,,26,15.0,10,57,1016,,0,16,20,0.0,20,,,,,,30.02,24.1,29.98,15.0,,,,219,61,15.0,88,,14,,78,64,54

1170,20070726,43.250000000000,-79.692222222222,0,,0,72,0,,ESE,36,,,8,18,,,0.00,0,1017.04,,,3Or6HourObs,0,0,,4,,,0,73,0,30.04,22,,12,15,1014,,27,,7,64,1019,,0,16,24,0.0,22,,,,,,30.09,,29.95,,,,,107,60,,93,,18,,81,65,54

1171,20070725,44.309444444444,-79.115277777778,0,,0,69,0,,SSE,64,,,4,20,,,0.00,0,1019.08,,,3Or6HourObs,0,4,,5,,,0,81,2,30.10,19,,16,16,1018,,25,,8,61,1020,,0,18,26,0.0,20,,,,,,30.13,,30.07,,,,,159,64,,96,,16,,77,68,61

1172,20070725,44.255000000000,-79.160000000000,0,,0,69,0,,SSE,64,,,4,20,,,0.00,0,1019.08,,,3Or6HourObs,0,4,,5,,,0,81,2,30.10,19,,16,16,1018,,25,,8,61,1020,,0,18,26,0.0,20,,,,,,30.13,,30.07,,,,,159,64,,96,,16,,77,68,61

1173,20070710,44.309444444444,-79.115277777778,0,,0,74,0,,East,72,,,8,23,,,1.65,0,1010.03,,,Precip6GroupSynop,0,4,,6,,,0,92,2,29.83,24,,19,15,1006,,27,,9,66,1013,,0,21,24,42.0,23,,,,,,29.91,,29.70,,,,,93,69,,100,,19,,81,74,66

1174,20070710,44.255000000000,-79.160000000000,0,,0,74,0,,East,72,,,8,23,,,1.65,0,1010.03,,,Precip6GroupSynop,0,4,,6,,,0,92,2,29.83,24,,19,15,1006,,27,,9,66,1013,,0,21,24,42.0,23,,,,,,29.91,,29.70,,,,,93,69,,100,,19,,81,74,66

1175,20070710,44.401666666667,-79.121666666667,0,,0,74,0,,East,72,,,8,23,,,1.65,0,1010.03,,,Precip6GroupSynop,0,4,,6,,,0,92,2,29.83,24,,19,15,1006,,27,,9,66,1013,,0,21,24,42.0,23,,,,,,29.91,,29.70,,,,,93,69,,100,,19,,81,74,66

1176,20070906,45.541392000000,-77.106404000000,0,,0,72,0,14.5,SE,41,24.1,,7,19,,,0.02,0,1016.62,,,Precip6GroupSynop,0,0,,6,,,0,66,0,30.02,22,,10,9,1014,,31,6.0,10,57,1019,,0,15,15,0.5,22,,,,,,30.09,9.7,29.94,15.0,,,,143,59,9.1,82,,14,,87,67,50

1177,20070714,43.533300000000,-80.166700000000,0,,0,56,0,,Variable,67,,,0,17,,,0.00,8,,,,3Or6HourObs,0,2,,3,,,0,82,1,,6,,8,10,,,20,,5,46,,,0,13,17,0.0,14,,,,,,,,,,,,,-1,55,,98,,8,,67,63,46

1178,20070718,43.533300000000,-80.166700000000,0,,0,68,0,,Variable,58,,,4,20,,,0.00,0,,,,3Or6HourObs,0,2,,3,,,0,82,1,,18,,15,6,,,26,,4,59,,,0,18,9,0.0,20,,,,,,,,,,,,,-1,64,,100,,15,,78,68,59

1179,20070821,43.533300000000,-80.166700000000,0,,0,60,0,,Variable,81,,,0,16,,,0.00,4,,,,3Or6HourObs,0,7,,8,,,0,90,5,,10,,14,13,,,16,,12,60,,,0,14,20,0.0,16,,,,,,,,,,,,,-1,58,,100,,15,,61,61,57

1180,20070822,43.533300000000,-80.166700000000,0,,0,66,0,,Variable,75,,,2,19,,,0.00,0,,,,3Or6HourObs,0,4,,2,,,0,89,2,,16,,16,6,,,22,,4,61,,,0,18,9,0.0,19,,,,,,,,,,,,,-1,64,,100,,16,,72,66,61

1181,20070825,43.533300000000,-80.166700000000,0,,0,74,0,,Variable,79,,,10,27,,,0.00,0,,,,3Or6HourObs,0,7,,6,,,0,91,5,,24,,16,13,,,27,,9,65,,,0,21,20,0.0,24,,,,,,,,,,,,,-1,70,,100,,18,,80,80,62

1182,20070909,43.533300000000,-80.166700000000,0,,0,62,0,,Variable,76,,,0,16,,,0.00,4,,,,3Or6HourObs,0,4,,6,,,0,94,2,,12,,14,9,,,17,,9,60,,,0,15,15,0.0,16,,,,,,,,,,,,,-1,60,,100,,15,,63,62,57

1183,20070705,43.687000000000,-79.366500000000,0,,0,70,0,,Variable,66,,,4,20,,,0.00,0,1010.23,,,3Or6HourObs,0,,,,,,0,86,,29.83,20,,16,,1009,,26,,,60,1011,,0,18,,0.0,20,,,,,,29.87,,29.79,,,,,-1,64,,100,,15,,79,69,61

1184,20070920,44.668891780374,-79.583520368155,0,,0,64,0,,Variable,47,,,0,13,,,0.00,1,1022.00,,,Precip24Synop,0,7,,4,,,0,73,5,30.19,14,,11,7,1020,,23,,6,55,1023,,0,12,11,0.0,18,,,,,,30.22,,30.13,,,,,-1,54,,91,,13,,74,56,52

1185,20071031,44.255000000000,-79.160000000000,0,,0,54,0,,SSW,64,,,0,10,,,0.00,11,1014.98,,,3Or6HourObs,0,20,,16,,,0,81,13,29.97,4,,6,31,1008,,14,,25,45,1022,,0,9,50,0.0,12,,,,,,30.19,,29.76,,,,,197,49,,90,,7,,58,51,43

1186,20071030,44.813333333333,-76.840833333333,0,,0,46,0,23.1,SSW,71,24.1,,0,10,,,0.00,19,1026.99,,,3Or6HourObs,0,4,,5,,,0,78,2,30.33,0,,2,12,1025,,14,10.0,8,37,1029,,0,7,18,0.0,8,,,,,,30.38,16.1,30.28,15.0,,,,200,44,14.4,93,,3,,57,50,36

1187,20071031,44.813333333333,-76.840833333333,0,,0,58,0,24.1,SSW,63,24.1,,0,10,,,0.00,8,1016.36,,,3Or6HourObs,0,15,,14,,,0,71,9,30.02,8,,8,22,1010,,16,15.0,22,55,1022,,0,9,35,0.0,14,,,,,,30.19,24.1,29.82,15.0,,,,201,48,15.0,82,,13,,60,50,46

1188,20070506,43.682803333343,-79.495822555536,0,,0,50,0,,Variable,14,,,0,-3,,,0.00,14,1032.89,,,3Or6HourObs,0,,,,,,0,29,,30.50,0,,-9,,1029,,13,,,45,1035,,0,-6,,0.0,10,,,,,,30.57,,30.39,,,,,-1,21,,37,,7,,56,26,16

1189,20070914,45.072500000000,-78.312500000000,0,,0,60,0,,SW,32,,,0,14,,,0.28,4,1010.87,,,Precip6GroupSynop,0,0,,4,,,0,76,0,29.85,10,,6,14,1004,,25,,6,43,1017,,0,9,22,7.0,16,,,,,,30.03,,29.66,,,,,227,49,,97,,6,,78,56,42

1190,20070923,45.072500000000,-78.312500000000,0,,0,55,0,,North,23,,,0,11,,,0.00,10,1023.34,,,3Or6HourObs,0,0,,3,,,0,68,0,30.22,5,,3,8,1018,,23,,4,37,1026,,0,6,13,0.0,13,,,,,,30.29,,30.08,,,,,351,44,,95,,3,,73,51,37

1191,20070930,45.072500000000,-78.312500000000,0,,0,53,0,,SSW,37,,,0,9,,,0.00,12,1029.66,,,3Or6HourObs,0,0,,2,,,0,74,0,30.41,3,,3,9,1026,,20,,3,38,1032,,0,6,15,0.0,12,,,,,,30.47,,30.31,,,,,210,44,,97,,3,,68,48,38

1192,20071028,45.072500000000,-78.312500000000,0,,0,33,0,,NNW,40,,,0,-0,,,0.00,32,1027.55,,,3Or6HourObs,0,0,,5,,,0,74,0,30.35,0,,-6,10,1018,,5,,8,23,1032,,0,-3,17,0.0,0,,,,,,30.48,,30.07,,,,,336,27,,94,,-4,,42,32,22

1193,20080418,44.126792000000,-78.948383777778,0,,0,60,0,21.8,SSE,30,24.1,,0,11,,,0.00,5,1015.90,,,3Or6HourObs,0,0,,3,,,0,58,0,30.00,10,,6,13,1014,,24,7.0,5,45,1017,,0,8,20,0.0,16,,,,,,30.05,11.3,29.95,15.0,,,,157,46,13.6,87,,7,,75,52,43

1194,20080417,44.668891780374,-79.583520368155,0,,0,54,0,,SSW,21,,,0,7,,,0.00,11,1016.94,,,3Or6HourObs,0,4,,5,,,0,45,2,30.03,4,,-4,9,1016,,23,,8,35,1018,,0,1,15,0.0,12,,,,,,30.06,,30.01,,,,,197,35,,76,,2,,73,45,24

1195,20080420,44.110787249256,-79.431098063787,0,,0,62,0,19.5,ESE,41,24.1,,0,11,,,0.00,2,1014.59,,,3Or6HourObs,0,0,,5,,,0,58,0,29.96,12,,6,15,1011,,23,10.0,8,52,1019,,0,8,24,0.0,17,,,,,,30.10,16.1,29.85,15.0,,,,103,47,12.1,72,,11,,73,52,43

1196,20050529,45.564509658860,-77.354157169923,0,,0,60,0,10.0,WNW,27,14.5,,0,12,,,0.08,4,1008.65,,,Precip6GroupSynop,1,0,,4,,,0,75,0,29.79,10,,7,16,1008,,23,0.6,6,48,1010,,0,9,26,2.0,16,,,,,,29.83,1.0,29.75,9.0,,,,293,49,6.3,100,,9,,73,54,45

1197,20050529,45.564509658860,-77.354157169923,0,,0,60,0,10.0,WNW,27,14.5,,0,12,,,0.08,4,1008.65,,,Precip6GroupSynop,1,0,,4,,,0,75,0,29.79,10,,7,16,1008,,23,0.6,6,48,1010,,0,9,26,2.0,16,,,,,,29.83,1.0,29.75,9.0,,,,293,49,6.3,100,,9,,73,54,45

1198,20050530,45.564509658860,-77.354157169923,0,,0,57,0,14.6,NNW,59,24.1,,0,14,,,0.16,8,1011.31,,,Precip6GroupSynop,1,0,,3,,,1,83,0,29.87,7,,8,6,1010,,19,1.2,5,48,1013,,0,12,9,4.0,14,,,,,,29.92,2.0,29.81,15.0,,,,343,53,9.1,100,,9,,66,57,46

1199,20050531,45.564509658860,-77.354157169923,0,,0,63,0,10.7,WNW,40,24.1,,0,15,,,0.04,2,1015.15,,,Precip6GroupSynop,1,0,,3,,,0,85,0,29.98,13,,10,6,1013,,25,0.0,5,49,1018,,0,12,9,1.0,17,,,,,,30.08,0.2,29.92,15.0,,,,290,54,6.7,100,,9,,77,59,50

1200,20050601,45.564509658860,-77.354157169923,0,,1,65,0,11.0,SSE,34,24.1,,0,16,,,0.00,0,1019.48,,,3Or6HourObs,0,0,,2,,,0,83,0,30.11,15,,9,7,1018,,28,0.0,3,48,1021,,0,12,11,0.0,18,,,,,,30.16,0.2,30.08,15.0,,,,158,53,6.8,100,,9,,82,61,47

1201,20050605,45.564509658860,-77.354157169923,0,,0,66,0,9.1,SSW,50,14.5,,0,19,,,0.02,0,1011.72,,,Precip6GroupSynop,1,0,,2,,,0,83,0,29.88,16,,11,12,1009,,27,0.0,4,51,1014,,0,15,18,0.5,19,,,,,,29.95,0.8,29.81,9.0,,,,201,59,5.7,100,,11,,80,67,52

1202,20050629,45.564509658860,-77.354157169923,0,,0,70,0,13.7,North,57,24.1,,6,20,,,0.00,0,1014.45,,,3Or6HourObs,0,0,,4,,,0,75,0,29.96,20,,16,9,1012,,24,2.0,7,66,1016,,0,17,15,0.0,22,,,,,,30.00,3.3,29.88,15.0,,,,349,63,8.6,90,,19,,75,68,60

1203,20050703,45.564509658860,-77.354157169923,0,,0,65,0,8.4,SW,27,14.5,,0,15,,,0.00,0,1017.18,,,3Or6HourObs,1,0,,2,,,0,76,0,30.04,15,,8,12,1015,,28,0.1,3,48,1019,,0,11,18,0.0,18,,,,,,30.10,0.2,29.98,9.0,,,,223,51,5.3,100,,9,,82,59,46

1204,20050708,45.564509658860,-77.354157169923,0,,0,62,0,8.8,West,33,24.1,,0,17,,,0.02,2,1019.82,,,Precip6GroupSynop,0,0,,1,,,1,85,0,30.12,12,,8,6,1017,,25,0.2,2,48,1021,,0,11,9,0.5,17,,,,,,30.15,0.4,30.04,15.0,,,,261,52,5.5,100,,9,,77,63,46

1205,20050528,43.439100000000,-81.481000000000,0,,0,53,0,,SW,50,,,0,9,,,0.01,12,1009.10,,,Precip6GroupSynop,0,2,,5,,,0,75,1,29.80,3,,6,9,1008,,17,,8,43,1011,,0,8,15,0.2,12,,,,,,29.85,,29.78,,,,,229,46,,95,,6,,63,49,42

1206,20050514,43.439100000000,-81.481000000000,0,,0,54,0,,SSW,73,,,0,15,,,0.16,10,1007.42,,,Precip6GroupSynop,0,2,,5,,,0,93,1,29.75,4,,7,12,1005,,17,,8,46,1010,,0,11,18,4.0,12,,,,,,29.82,,29.67,,,,,212,51,,99,,7,,63,60,44

1207,20060409,43.080542699245,-80.747129562552,0,,0,34,0,,West,33,,,0,-0,,,0.00,30,1023.66,,,3Or6HourObs,0,0,,3,,,0,70,0,30.23,0,,-7,8,1022,,9,,4,20,1026,,0,-4,13,0.0,2,,,,,,30.30,,30.19,,,,,278,25,,94,,-6,,49,32,19

1208,20060418,44.952257180669,-75.434949359177,0,,0,54,0,,North,35,,,0,7,,,0.00,11,,,,3Or6HourObs,0,2,,4,,,0,63,1,,4,,3,9,,,20,,7,40,,,0,5,15,0.0,12,,,,,,,,,,,,,10,41,,91,,4,,68,45,37

1209,20060528,44.322127512360,-76.514492587279,0,,0,60,0,12.9,SSE,60,24.1,,0,14,,,0.00,4,1020.71,,,3Or6HourObs,1,0,,5,,,1,86,0,30.14,10,,11,8,1019,,20,0.1,7,53,1022,,0,13,13,0.0,16,,,,,,30.20,0.2,30.08,15.0,,,,165,55,8.0,100,,12,,68,57,52

1210,20060530,44.120480839830,-77.224103769389,0,,0,74,0,6.6,South,63,12.9,,8,23,,,0.00,0,1017.57,,,3Or6HourObs,0,0,,3,,,0,86,0,30.05,24,,16,12,1016,,30,1.0,4,61,1019,,0,20,18,0.0,23,,,,,,30.10,1.6,30.00,8.0,,,,181,68,4.1,100,,16,,86,73,61

1211,20060531,44.103393412563,-77.551376342773,0,,1,74,0,7.0,WSW,70,16.1,,9,23,,,0.08,0,1017.08,,,Precip6GroupSynop,1,0,,2,,,0,87,0,30.04,24,,18,13,1015,,29,1.5,4,64,1018,,0,20,20,2.0,23,,,,,,30.07,2.4,29.99,10.0,,,,246,68,4.4,100,,17,,84,73,64

1212,20060530,44.678261242465,-76.125244203294,0,,0,54,0,14.5,SSW,32,14.5,,0,7,,,0.00,12,1017.84,,,3Or6HourObs,1,0,,3,,,0,56,0,30.06,4,,1,9,1016,,19,9.0,6,41,1019,,0,4,15,0.0,12,,,,,,30.11,14.5,30.01,9.0,,,,212,39,9.0,100,,5,,66,45,34

1213,20060602,43.919359933000,-78.592527161000,0,,1,67,0,21.3,NE,43,24.1,,2,16,,,0.12,0,1013.92,,,Precip6GroupSynop,1,4,,3,,,0,69,2,29.94,17,,13,7,1013,,24,6.0,5,58,1016,,0,14,11,3.0,19,,,,,,30.00,9.7,29.91,15.0,,,,38,58,13.2,94,,14,,76,61,55

1214,20060604,44.322127512360,-76.514492587279,0,,0,62,0,24.1,NNE,40,24.1,,0,12,,,0.00,2,1011.89,,,3Or6HourObs,1,0,,9,,,0,62,0,29.89,12,,6,18,1011,,20,15.0,15,57,1013,,0,9,30,0.0,17,,,,,,29.92,24.1,29.86,15.0,,,,20,49,15.0,88,,14,,68,54,43

1215,20060606,44.120480839830,-77.224103769389,0,,0,66,0,24.1,SSW,33,24.1,,0,15,,,0.00,0,1014.09,,,Precip6GroupSynop,0,0,,3,,,0,64,0,29.95,16,,9,9,1013,,26,15.0,5,52,1015,,0,12,15,0.0,18,,,,,,29.99,24.1,29.91,15.0,,,,204,53,15.0,94,,11,,79,59,48

1216,20060607,44.103393412563,-77.551376342773,0,,0,64,0,24.1,NE,36,24.1,,0,17,,,0.00,0,1011.61,,,3Or6HourObs,0,0,,3,,,0,68,0,29.88,14,,9,9,1010,,26,15.0,5,50,1014,,0,12,15,0.0,18,,,,,,29.93,24.1,29.83,15.0,,,,51,55,15.0,94,,10,,79,63,48

1217,20060608,43.599116151913,-80.107600310363,0,,0,64,0,,Variable,48,,,0,14,,,0.00,1,1011.75,,,Precip24Synop,0,4,,3,,,0,66,2,29.87,14,,13,7,1011,,23,,4,54,1012,,0,14,11,0.0,18,,,,,,29.88,,29.86,,,,,-1,57,,83,,12,,74,58,55

1218,20060613,44.120480839830,-77.224103769389,0,,0,62,0,24.1,West,56,24.1,,0,14,,,0.00,2,1017.07,,,3Or6HourObs,0,0,,6,,,0,77,0,30.04,12,,11,13,1016,,21,15.0,9,54,1018,,0,13,20,0.0,16,,,,,,30.06,24.1,30.01,15.0,,,,270,55,15.0,94,,12,,71,57,52

1219,20060618,44.103393412563,-77.551376342773,0,,0,74,0,15.6,SSW,59,24.1,,8,21,,,0.00,0,1013.00,,,3Or6HourObs,0,7,,7,,,0,71,5,29.92,24,,15,13,1010,,28,6.0,12,65,1015,,0,18,20,0.0,23,,,,,,29.97,9.7,29.83,15.0,,,,208,64,9.7,83,,18,,82,70,59

1220,20060619,44.322127512360,-76.514492587279,0,,1,68,0,12.8,SW,78,24.1,,2,19,,,0.00,0,1009.60,,,3Or6HourObs,1,6,,9,,,1,88,4,29.82,18,,15,15,1009,,22,0.1,14,62,1010,,0,17,24,0.0,20,,,,,,29.84,0.2,29.79,15.0,,,,214,63,7.9,94,,17,,71,66,59

